,2023-02-24,2023-02-28,2023-03-04,2023-03-08,2023-03-12,2023-03-16,2023-03-20,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04
2023-04-05,0,0,0,0,0,0,0,0,0,0,1.0,1.0006078887557415,1.0008715769313592,1.0006292342978425,1.0008958822640015,1.0012330268716476,1.0011965411019437,1.001201550392866,1.001127744528,1.0010863736173419,1.0013947535156396,1.0016919143703484,1.0016798063420975,1.0005135509358551,1.000673119189017,1.000404306944675
2023-04-09,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0002814301033913,1.0001331559569246,1.0003344379681451,1.0006412668744917,1.0006109611199268,1.0006118211875408,1.0005348477689735,1.0005798425429568,1.0008985669603456,1.0012124369773239,1.0012389433512106,1.0001764017048527,1.0003673471438457,1.000134398185479
2023-04-13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999376975525406,1.0000752440365164,1.0003451578430007,1.000327049851038,1.0003197725601698,1.0002483260846606,1.0003366445840844,1.000653085257922,1.0009767995003682,1.0010276345533775,1.0000259365076407,1.0002450304757415,1.0000335925011723
2023-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000753281962096,1.0003237425525808,1.0003028306742774,1.0002944645522933,1.0002088178570707,1.0004203898385124,1.000758524089596,1.001103464208169,1.0012033548625305,1.00034015913883,1.0005904033392037,1.000425704136699
2023-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001976415238678,1.0002073671103557,1.000180801703742,1.0001287669217993,1.0002410809825981,1.0005383663354024,1.0008707609280896,1.0009467075952576,0.9999999331802356,1.0002638481222117,1.0000726233482486
2023-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000013736738546,0.9999832022880962,0.9999279107691397,1.000106344660301,1.0004106926171412,1.0007552332559089,1.000860307721796,0.9999927572362172,1.0002807214789524,1.0001165159469272
2023-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999436677601473,0.9999418106685889,0.9999331203816845,1.0001712012016823,1.0004902363679304,1.0005433615962978,0.9995060020581836,0.9998023458055078,0.999583337682534
2023-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000060844285985,1.0000282978423354,1.0002589569358211,1.0005854431617667,1.0006589150831162,0.999670828018921,0.9999956440938188,0.9997939796058095
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9997712276596123,0.9999193890113227,1.0002108877619547,1.0002111420719695,0.9989890895963733,0.9993153855302244,0.9990379132940359
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003738131940147,1.000801792600467,1.0011068488531512,1.0007993836105027,1.0012314471269939,1.0012556653087017
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0004562459822117,1.0008261749810543,1.0007072174890408,1.0011728088193443,1.0012599097550046
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0003994111575387,1.0003615017091918,1.0008500359358028,1.0009646491710884
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0001992344335275,1.0007246944038202,1.0009181235422928
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0006122735072962,1.0010609435778226
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000457236578416
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
