,2023-03-24,2023-03-28,2023-04-01,2023-04-05,2023-04-09,2023-04-13,2023-04-17,2023-04-21,2023-04-25,2023-04-29,2023-05-03,2023-05-07,2023-05-11,2023-05-15,2023-05-19,2023-05-23,2023-05-27,2023-05-31,2023-06-04,2023-06-08,2023-06-12,2023-06-16,2023-06-20,2023-06-24,2023-06-28,2023-07-02,2023-07-06,2023-07-10,2023-07-14,2023-07-18,2023-07-22
2023-05-03,0,0,0,0,0,0,0,0,0,0,1.0,1.000013722799749,0.9999576448040196,0.9999901032565379,0.9999269299180047,0.9999054945808954,0.9998438357704351,0.9998096494296846,0.9999476744273382,0.9998440792190673,0.999704679348991,0.9997088528789907,0.999667965382888,0.9996722093696664,0.9998362454172153,0.9998182527233419,0.9997735132562696,0.9997701265904263,0.9998952144508333,0.9998783400795683,0.9997947313987913
2023-05-07,0,0,0,0,0,0,0,0,0,0,0,1.0,0.999984530841579,1.0000149482301939,0.9999799634643934,0.9999673935716253,0.9999246030342225,0.999899584745658,0.9999982565031263,0.999932606151593,0.9998284990861263,0.9998320366903792,0.9998004004341333,0.9998040646061418,0.9999347703268369,0.9999225409052199,0.9998898138731157,0.9998871626320311,0.9999857662478948,0.9999732633621394,0.9999092080952402
2023-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,1.0000278463348344,1.0000283782513217,1.0000269784944298,1.000007960934823,0.99999449378964,1.0000435828562362,1.0000257413739135,0.9999661007499565,0.9999688371696344,0.9999488567256284,0.999951790415427,1.0000405029983275,1.0000355349988783,1.0000179428467575,1.0000162181782173,1.0000814539717104,1.0000744588577146,1.000035039369666
2023-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000001850423059,1.0000008648475827,0.9999827237178587,0.9999696810919443,1.0000169451826637,1.0000008726859888,0.9999428638017612,0.9999455713451414,0.999926017252023,0.9999289247521119,1.0000161065675681,1.0000114065374988,0.9999943706283061,0.9999926798093165,1.000056697595298,1.0000499047180462,1.0000113872535745
2023-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000061720866908,1.0000032647970742,0.9999976243209674,1.0000131153122171,1.0000276783889448,0.9999981645051779,1.000000358585686,0.9999882738984459,0.9999907132348294,1.0000509840674885,1.0000509371681243,1.000043599920588,1.0000425028819104,1.0000851373030457,1.0000818739067936,1.00005914373291
2023-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.999998937220357,0.999994192751314,1.0000058372059042,1.0000241108069716,0.9999980457043793,1.000000177735685,0.9999889968283097,0.9999913796149326,1.0000483952484291,1.000048911797559,1.0000427485457213,1.0000417233451544,1.0000817708945227,1.0000789346978307,1.0000581149095549
2023-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000000627899877,0.9999910721482403,1.0000292432449827,1.0000216836531257,1.0000234822919891,1.0000171520694363,1.0000192308938234,1.0000587710077153,1.0000623096288555,1.0000624450869366,1.000061805486091,1.0000879668458027,1.0000874228158043,1.0000768555166129
2023-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999877004755635,1.000029063048714,1.000024470395368,1.0000262156313247,1.000020662977775,1.0000226931263339,1.0000594323924665,1.0000634556749355,1.0000646010679866,1.0000640232750926,1.0000879589034803,1.0000877823819363,1.000078858648574
2023-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999934265174927,0.9999442228575087,0.9999467728969652,0.9999295238839356,0.9999322880820319,1.0000111767767719,1.0000079179413173,0.9999938809016309,0.9999923732297086,1.0000497976621499,1.0000440957018393,1.0000104522044655
2023-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999919984474603,0.9999938057896826,0.9999873577814079,0.9999894447365387,1.000029416655594,1.0000328852293492,1.0000328714648934,1.0000322224400084,1.0000587245719734,1.0000581259738424,1.0000473109744248
2023-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,1.0000011091721726,1.000004814174199,1.000006264479654,1.000009654022689,1.0000194462368073,1.0000326142519593,1.000032772363535,1.000030207166976,1.0000344057063355,1.000045049572007
2023-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000033475563972,1.0000048206047734,1.0000095013364803,1.0000190723852367,1.000031777959004,1.0000319076279494,1.0000303673451296,1.0000343974758672,1.0000442864136163
2023-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000013081477672,0.9999965031935678,1.000007715287122,1.0000238407182758,1.0000241797051779,1.0000151016805956,1.0000203762951216,1.0000358310824613
2023-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999928018606569,1.0000044302101754,1.0000214215434542,1.0000218133901329,1.000010832506043,1.0000164220943117,1.0000332838280086
2023-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000005495513811,1.0000096995034902,1.0000093080701535,1.0000265368003805,1.0000274725245601,1.0000235125851231
2023-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0000080018401996,1.0000078428059795,1.0000167028829159,1.0000190205923947,1.000021240781964
2023-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.000000106887246,0.9999993906064091,1.0000032890513035,1.0000125796470845
2023-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9999992990709158,1.0000031956829203,1.0000124765693783
2023-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999997544968284,0.9999905031382165
2023-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998,0.9999965459944211
2023-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999998
